uri,rdf_type,rdf_type_name,name,synonyms,code,production_year,description,species,species_name,variety,variety_name,accession,accession_name,institute,website,CodeTRUEL-VASSAL,CodeVIVC,CodeGO2,Pere,NumAgrementOfficiel,Mere
"http://sinfonia.vignevin.com/id/germplasm/variety.alvina_n",vocabulary:Variety,Variété,"ALVINA N",,2957,,GO2-746,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/alvina",2957,,746,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.3564_p241_c04",vocabulary:Variety,Variété,3564-P241-C04,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3421-F02-PL5,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/accession.5bb_cl753",vocabulary:Accession,Accession,"5BB Cl753",,753,,GO2-990500261,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique","http://sinfonia.vignevin.com/id/germplasm/variety.5bb",5BB,,,,,,,,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.piquepoul_blanc_b_cl176",vocabulary:Accession,Accession,"PIQUEPOUL BLANC B Cl176",,176,,GO2-152100461,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.piquepoul_blanc_b","PIQUEPOUL BLANC B",,,,,,,152100461,,176,
"http://sinfonia.vignevin.com/id/germplasm/accession.vermentino_b_cl912",vocabulary:Accession,Accession,"VERMENTINO B Cl912",,912,,GO2-247500561,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.vermentino_b","VERMENTINO B",,,,,,,247500561,,912,
"http://sinfonia.vignevin.com/id/germplasm/variety.claverie_b",vocabulary:Variety,Variété,"CLAVERIE B",,423,,GO2-2125,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/claverie",423,,2125,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.cabernet_franc_n_cl395",vocabulary:Accession,Accession,"CABERNET FRANC N Cl395",,395,,GO2-110102181,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.cabernet_franc_n","CABERNET FRANC N",,,,,,,110102181,,395,
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl780",vocabulary:Accession,Accession,"PINOT NOIR N Cl780",,780,,GO2-151106511,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.pinot_noir_n","PINOT NOIR N",,,,,,,151106511,,780,
"http://sinfonia.vignevin.com/id/germplasm/variety.grenache_n",vocabulary:Variety,Variété,"GRENACHE N",,34,,GO2-1255,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/grenache",34,,1255,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl509",vocabulary:Accession,Accession,"GAMAY N Cl509",,509,,GO2-122101761,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.gamay_n","GAMAY N",,,,,,,122101761,,509,
"http://sinfonia.vignevin.com/id/germplasm/variety.col_2272l",vocabulary:Variety,Variété,Col-2272L,,6878,,"ExpeResDur,GO2-4046","http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,6878,,4046,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.cabernet_franc_n_cl1203",vocabulary:Accession,Accession,"CABERNET FRANC N Cl1203",,1203,,GO2-110102552,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.cabernet_franc_n","CABERNET FRANC N",,,,,,,110102552,,1203,
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_blanc_b_cl54",vocabulary:Accession,Accession,"PINOT BLANC B Cl54",,54,,GO2-150300141,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.pinot_blanc_b","PINOT BLANC B",,,,,,,150300141,,54,
"http://sinfonia.vignevin.com/id/germplasm/variety.col_1179l",vocabulary:Variety,Variété,Col-1179L,,,,ExpeResDur,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl1108",vocabulary:Accession,Accession,"GAMAY N Cl1108",,1108,,GO2-122105501,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.gamay_n","GAMAY N",,,,,,,122105501,,1108,
"http://sinfonia.vignevin.com/id/germplasm/accession.servant_b_cl72",vocabulary:Accession,Accession,"SERVANT B Cl72",,72,,GO2-75101471,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.servant_b","SERVANT B",,,,,,,75101471,,72,
"http://sinfonia.vignevin.com/id/germplasm/variety.graisse_b",vocabulary:Variety,Variété,"GRAISSE B",,378,,GO2-1541,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/graisse",378,,1541,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_a05",vocabulary:Variety,Variété,3563-P245-A05,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/accession.savagnin_rose_rs_cl763",vocabulary:Accession,Accession,"SAVAGNIN ROSE RS Cl763",,763,,GO2-15730006189,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.savagnin_rose_rs","SAVAGNIN ROSE RS",,,,,,,15730006189,,763,
"http://sinfonia.vignevin.com/id/germplasm/accession.cot_n_cl46",vocabulary:Accession,Accession,"COT N Cl46",,46,,GO2-132100561,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.cot_n","COT N",,,,,,,132100561,,46,
"http://sinfonia.vignevin.com/id/germplasm/variety.melon_b",vocabulary:Variety,Variété,"MELON B",,315,,GO2-1441,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/melon",,,,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.sauvignon_b_cl160",vocabulary:Accession,Accession,"SAUVIGNON B Cl160",,160,,GO2-156103121,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.sauvignon_b","SAUVIGNON B",,,,,,,156103121,,160,
"http://sinfonia.vignevin.com/id/germplasm/accession.zinfandel_n_cl1174",vocabulary:Accession,Accession,"ZINFANDEL N Cl1174",,1174,,GO2-304000051,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.zinfandel_n","ZINFANDEL N",,,,,,,304000051,,1174,
"http://sinfonia.vignevin.com/id/germplasm/accession.beclan_n_cl1144",vocabulary:Accession,Accession,"BECLAN N Cl1144",,1144,,GO2-203700091,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.beclan_n","BECLAN N",,,,,,,203700091,,1144,
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_n_cl1065",vocabulary:Accession,Accession,"GRENACHE N Cl1065",,1065,,GO2-125504441,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.grenache_n","GRENACHE N",,,,,,,125504441,,1065,
"http://sinfonia.vignevin.com/id/germplasm/accession.merlot_n_cl345",vocabulary:Accession,Accession,"MERLOT N Cl345",,345,,GO2-137301421,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.merlot_n","MERLOT N",,,,,,,137301421,,345,
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_b04",vocabulary:Variety,Variété,3565-P257-B04,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"CINSAUT N",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/accession.macabeu_b_cl737",vocabulary:Accession,Accession,"MACABEU B Cl737",,737,,GO2-131101331,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.macabeu_b","MACABEU B",,,,,,,131101331,,737,
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_e02",vocabulary:Variety,Variété,3563-P245-E02,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/accession.ribol_n_cl503",vocabulary:Accession,Accession,"RIBOL N Cl503",,503,,GO2-79500011,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.ribol_n","RIBOL N",,,,,,,79500011,,503,
"http://sinfonia.vignevin.com/id/germplasm/accession.montepulciano_n_cl1327",vocabulary:Accession,Accession,"MONTEPULCIANO N Cl1327",,1327,,GO2-250700031,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.montepulciano_n","MONTEPULCIANO N",,,,,,,250700031,,1327,
"http://sinfonia.vignevin.com/id/germplasm/accession.rivairenc_b_cl1333",vocabulary:Accession,Accession,"RIVAIRENC B Cl1333",,1333,,GO2-202100021,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.rivairenc_b","RIVAIRENC B",,,,,,,202100021,,1333,
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl1197",vocabulary:Accession,Accession,"PINOT NOIR N Cl1197",,1197,,GO2-151109051,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.pinot_noir_n","PINOT NOIR N",,,,,,,151109051,,1197,
"http://sinfonia.vignevin.com/id/germplasm/accession.muscat_a_petits_grains_blancs_b_cl455",vocabulary:Accession,Accession,"MUSCAT A PETITS GRAINS BLANCS B Cl455",,455,,GO2-145307981,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.muscat_a_petits_grains_blancs_b","MUSCAT A PETITS GRAINS BLANCS B",,,,,,,145307981,,455,
"http://sinfonia.vignevin.com/id/germplasm/accession.arinarnoa_n_cl723",vocabulary:Accession,Accession,"ARINARNOA N Cl723",,723,,GO2-168500011,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.arinarnoa_n","ARINARNOA N",,,,,,,168500011,,723,
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p261_a01",vocabulary:Variety,Variété,3565-P261-A01,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"CINSAUT N",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/accession.danlas_b_cl499",vocabulary:Accession,Accession,"DANLAS B Cl499",,499,,GO2-78700011,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.danlas_b","DANLAS B",,,,,,,78700011,,499,
"http://sinfonia.vignevin.com/id/germplasm/variety.cabernet_sauvignon_n",vocabulary:Variety,Variété,"CABERNET-SAUVIGNON N",,322,,GO2-1111,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/cabernet-sauvignon",322,,1111,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_d07",vocabulary:Variety,Variété,3563-P243-D07,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/accession.plantet_n_cl1330",vocabulary:Accession,Accession,"PLANTET N Cl1330",,1330,,GO2-707100051,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique","http://sinfonia.vignevin.com/id/germplasm/variety.plantet_n","PLANTET N",,,,,,,707100051,,1330,
"http://sinfonia.vignevin.com/id/germplasm/variety.carignan_n",vocabulary:Variety,Variété,"CARIGNAN N",,18,,GO2-1135,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/carignan",18,,1135,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl490",vocabulary:Accession,Accession,"GAMAY N Cl490",,490,,GO2-122105341,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.gamay_n","GAMAY N",,,,,,,122105341,,490,
"http://sinfonia.vignevin.com/id/germplasm/accession.chardonnay_b_cl121",vocabulary:Accession,Accession,"CHARDONNAY B Cl121",,121,,GO2-114102311,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.chardonnay_b","CHARDONNAY B",,,,,,,114102311,,121,
"http://sinfonia.vignevin.com/id/germplasm/accession.perlaut_b_cl502",vocabulary:Accession,Accession,"PERLAUT B Cl502",,502,,GO2-79300011,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.perlaut_b","PERLAUT B",,,,,,,79300011,,502,
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl615",vocabulary:Accession,Accession,"GAMAY N Cl615",,615,,GO2-122105351,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.gamay_n","GAMAY N",,,,,,,122105351,,615,
"http://sinfonia.vignevin.com/id/germplasm/variety.muscat_a_petits_grains_rose_rs",vocabulary:Variety,Variété,"MUSCAT A PETITS GRAINS ROSE RS",,559,,GO2-2477,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/Muscat%20à%20petits%20grains%20roses",559,,2477,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.semillon_b_cl173",vocabulary:Accession,Accession,"SEMILLON B Cl173",,173,,GO2-158100011,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.semillon_b","SEMILLON B",,,,,,,158100011,,173,
"http://sinfonia.vignevin.com/id/germplasm/variety.bia_blanc_b",vocabulary:Variety,Variété,"BIA BLANC B",,183,,GO2-2502,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,,183,,2502,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.vidoc_n",vocabulary:Variety,Variété,"VIDOC N",IJ-58E,6712,,GO2-56,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,INRA-JKI,"https://plantgrape.plantnet-project.org/fr/cepage/vidoc",6712,25806,56,Mtp3082-1-42,,"REGENT B"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl459",vocabulary:Accession,Accession,"PINOT NOIR N Cl459",,459,,GO2-151100242,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.pinot_noir_n","PINOT NOIR N",,,,,,,151100242,,459,
"http://sinfonia.vignevin.com/id/germplasm/variety.ij14",vocabulary:Variety,Variété,IJ14,,,,ExpeResDur,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.tannat_n_cl1048",vocabulary:Accession,Accession,"TANNAT N Cl1048",,1048,,GO2-160100591,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.tannat_n","TANNAT N",,,,,,,160100591,,1048,
"http://sinfonia.vignevin.com/id/germplasm/accession.so4_cl74",vocabulary:Accession,Accession,"SO4 Cl74",,74,,GO2-991300321,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique","http://sinfonia.vignevin.com/id/germplasm/variety.so4",SO4,,,,,,,,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.syrah_n_cl525",vocabulary:Accession,Accession,"SYRAH N Cl525",,525,,GO2-159100581,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.syrah_n","SYRAH N",,,,,,,159100581,,525,
"http://sinfonia.vignevin.com/id/germplasm/accession.carcajolo_n_cl946",vocabulary:Accession,Accession,"CARCAJOLO N Cl946",,946,,GO2-206300491,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.carcajolo_n","CARCAJOLO N",,,,,,,206300491,,946,
"http://sinfonia.vignevin.com/id/germplasm/variety.recybel",vocabulary:Variety,Variété,RECYBEL,"G18 (Mtp3199-50)",23199,,GO2-4015,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,,23199,,4015,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_b01",vocabulary:Variety,Variété,3563-P243-B01,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/accession.aleatico_n_cl894",vocabulary:Accession,Accession,"ALEATICO N Cl894",,894,,GO2-250100591,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.aleatico_n","ALEATICO N",,,,,,,250100591,,894,
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_a09",vocabulary:Variety,Variété,3563-P245-A09,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/accession.aligote_b_cl920",vocabulary:Accession,Accession,"ALIGOTE B Cl920",,920,,GO2-103100571,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.aligote_b","ALIGOTE B",,,,,,,103100571,,920,
