"uri","rdf_type","name","species_name","code","website","CodeGO2","CodeTRUEL-VASSAL","CodeVIVC","Mere","NumAgrementOfficiel","Pere","synonyms"
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_b07","vocabulary:Variety","3563-P243-B07","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_b08","vocabulary:Variety","3563-P243-B08","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_b10","vocabulary:Variety","3563-P243-B10","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_c01","vocabulary:Variety","3563-P243-C01","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_c05","vocabulary:Variety","3563-P243-C05","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_c09","vocabulary:Variety","3563-P243-C09","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_c10","vocabulary:Variety","3563-P243-C10","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_d06","vocabulary:Variety","3563-P243-D06","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_d07","vocabulary:Variety","3563-P243-D07","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_d10","vocabulary:Variety","3563-P243-D10","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_e01","vocabulary:Variety","3563-P243-E01","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_e03","vocabulary:Variety","3563-P243-E03","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_e04","vocabulary:Variety","3563-P243-E04","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_e05","vocabulary:Variety","3563-P243-E05","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_e06","vocabulary:Variety","3563-P243-E06","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_e10","vocabulary:Variety","3563-P243-E10","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_f02","vocabulary:Variety","3563-P243-F02","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_f03","vocabulary:Variety","3563-P243-F03","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_f08","vocabulary:Variety","3563-P243-F08","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_a04","vocabulary:Variety","3563-P244-A04","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_a05","vocabulary:Variety","3563-P244-A05","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_b03","vocabulary:Variety","3563-P244-B03","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_b10","vocabulary:Variety","3563-P244-B10","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_c01","vocabulary:Variety","3563-P244-C01","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_c02","vocabulary:Variety","3563-P244-C02","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_c04","vocabulary:Variety","3563-P244-C04","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_c05","vocabulary:Variety","3563-P244-C05","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_c07","vocabulary:Variety","3563-P244-C07","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_c08","vocabulary:Variety","3563-P244-C08","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_c09","vocabulary:Variety","3563-P244-C09","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_c10","vocabulary:Variety","3563-P244-C10","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_d01","vocabulary:Variety","3563-P244-D01","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_d02","vocabulary:Variety","3563-P244-D02","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_d08","vocabulary:Variety","3563-P244-D08","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_e02","vocabulary:Variety","3563-P244-E02","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_e06","vocabulary:Variety","3563-P244-E06","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_e07","vocabulary:Variety","3563-P244-E07","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_e08","vocabulary:Variety","3563-P244-E08","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_e10","vocabulary:Variety","3563-P244-E10","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_f01","vocabulary:Variety","3563-P244-F01","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_f07","vocabulary:Variety","3563-P244-F07","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_f08","vocabulary:Variety","3563-P244-F08","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_f09","vocabulary:Variety","3563-P244-F09","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_f10","vocabulary:Variety","3563-P244-F10","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_a03","vocabulary:Variety","3563-P245-A03","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_a05","vocabulary:Variety","3563-P245-A05","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_a07","vocabulary:Variety","3563-P245-A07","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_a08","vocabulary:Variety","3563-P245-A08","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_a09","vocabulary:Variety","3563-P245-A09","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_b01","vocabulary:Variety","3563-P245-B01","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_b03","vocabulary:Variety","3563-P245-B03","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_b04","vocabulary:Variety","3563-P245-B04","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_b07","vocabulary:Variety","3563-P245-B07","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_b09","vocabulary:Variety","3563-P245-B09","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_c05","vocabulary:Variety","3563-P245-C05","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_c06","vocabulary:Variety","3563-P245-C06","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_c08","vocabulary:Variety","3563-P245-C08","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_c09","vocabulary:Variety","3563-P245-C09","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_d04","vocabulary:Variety","3563-P245-D04","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_d06","vocabulary:Variety","3563-P245-D06","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_d08","vocabulary:Variety","3563-P245-D08","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_d10","vocabulary:Variety","3563-P245-D10","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_e01","vocabulary:Variety","3563-P245-E01","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_e02","vocabulary:Variety","3563-P245-E02","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_e07","vocabulary:Variety","3563-P245-E07","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_e08","vocabulary:Variety","3563-P245-E08","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_f03","vocabulary:Variety","3563-P245-F03","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p245_f05","vocabulary:Variety","3563-P245-F05","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3408-F10-PL2",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3564_p241_a01","vocabulary:Variety","3564-P241-A01","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3421-F02-PL5",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3564_p241_b03","vocabulary:Variety","3564-P241-B03","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3421-F02-PL5",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3564_p241_b06","vocabulary:Variety","3564-P241-B06","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3421-F02-PL5",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3564_p241_c02","vocabulary:Variety","3564-P241-C02","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3421-F02-PL5",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3564_p241_c04","vocabulary:Variety","3564-P241-C04","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3421-F02-PL5",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3564_p241_c05","vocabulary:Variety","3564-P241-C05","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3421-F02-PL5",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3564_p241_d03","vocabulary:Variety","3564-P241-D03","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3421-F02-PL5",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3564_p241_d05","vocabulary:Variety","3564-P241-D05","Vitis x interspécifique",NA,NA,NA,NA,NA,"VERMENTINO B",NA,"3421-F02-PL5",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_a05","vocabulary:Variety","3565-P257-A05","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_a07","vocabulary:Variety","3565-P257-A07","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_a08","vocabulary:Variety","3565-P257-A08","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_a09","vocabulary:Variety","3565-P257-A09","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_a10","vocabulary:Variety","3565-P257-A10","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_b03","vocabulary:Variety","3565-P257-B03","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_b04","vocabulary:Variety","3565-P257-B04","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_b05","vocabulary:Variety","3565-P257-B05","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_b06","vocabulary:Variety","3565-P257-B06","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_b09","vocabulary:Variety","3565-P257-B09","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_c06","vocabulary:Variety","3565-P257-C06","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_c09","vocabulary:Variety","3565-P257-C09","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_d03","vocabulary:Variety","3565-P257-D03","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_d04","vocabulary:Variety","3565-P257-D04","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_d10","vocabulary:Variety","3565-P257-D10","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_e01","vocabulary:Variety","3565-P257-E01","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_e02","vocabulary:Variety","3565-P257-E02","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_e10","vocabulary:Variety","3565-P257-E10","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_f01","vocabulary:Variety","3565-P257-F01","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_f02","vocabulary:Variety","3565-P257-F02","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_f04","vocabulary:Variety","3565-P257-F04","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_f05","vocabulary:Variety","3565-P257-F05","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_f07","vocabulary:Variety","3565-P257-F07","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_f08","vocabulary:Variety","3565-P257-F08","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_f09","vocabulary:Variety","3565-P257-F09","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_a01","vocabulary:Variety","3565-P258-A01","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_a05","vocabulary:Variety","3565-P258-A05","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_a06","vocabulary:Variety","3565-P258-A06","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_a08","vocabulary:Variety","3565-P258-A08","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_a10","vocabulary:Variety","3565-P258-A10","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_b05","vocabulary:Variety","3565-P258-B05","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_b07","vocabulary:Variety","3565-P258-B07","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_b09","vocabulary:Variety","3565-P258-B09","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_c03","vocabulary:Variety","3565-P258-C03","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_c09","vocabulary:Variety","3565-P258-C09","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_d01","vocabulary:Variety","3565-P258-D01","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_d02","vocabulary:Variety","3565-P258-D02","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_d04","vocabulary:Variety","3565-P258-D04","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_d05","vocabulary:Variety","3565-P258-D05","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_d09","vocabulary:Variety","3565-P258-D09","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_e01","vocabulary:Variety","3565-P258-E01","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_e06","vocabulary:Variety","3565-P258-E06","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_f01","vocabulary:Variety","3565-P258-F01","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_f06","vocabulary:Variety","3565-P258-F06","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p259_a01","vocabulary:Variety","3565-P259-A01","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p259_a03","vocabulary:Variety","3565-P259-A03","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p259_a04","vocabulary:Variety","3565-P259-A04","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p259_a05","vocabulary:Variety","3565-P259-A05","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p259_a07","vocabulary:Variety","3565-P259-A07","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p259_a08","vocabulary:Variety","3565-P259-A08","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p259_a10","vocabulary:Variety","3565-P259-A10","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p259_b05","vocabulary:Variety","3565-P259-B05","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p259_c01","vocabulary:Variety","3565-P259-C01","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p259_c03","vocabulary:Variety","3565-P259-C03","Vitis x interspécifique",NA,NA,NA,NA,NA,"3421-F02-PL5",NA,"CINSAUT N",NA
