"uri"	"rdf_type"	"rdf_type_name"	"name"	"species"	"species_name"
"http://sinfonia.vignevin.com/id/germplasm/accession.pagadebiti_b_cl869"	"vocabulary:Accession"	"Accession"	"PAGADEBITI B Cl869"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.panse_precoce_b"	"vocabulary:Variety"	"Variété"	"PANSE PRECOCE B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.panse_precoce_b_cl1328"	"vocabulary:Accession"	"Accession"	"PANSE PRECOCE B Cl1328"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.pardotte_n"	"vocabulary:Variety"	"Variété"	"PARDOTTE N"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pardotte_n_cl1351"	"vocabulary:Accession"	"Accession"	"PARDOTTE N Cl1351"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.parellada_b"	"vocabulary:Variety"	"Variété"	"PARELLADA B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.parellada_b_cl6003"	"vocabulary:Accession"	"Accession"	"PARELLADA B Cl6003"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.parellada_b_cl6004"	"vocabulary:Accession"	"Accession"	"PARELLADA B Cl6004"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.perdea_b"	"vocabulary:Variety"	"Variété"	"PERDEA B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.perdea_b_cl742"	"vocabulary:Accession"	"Accession"	"PERDEA B Cl742"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.perdin_b"	"vocabulary:Variety"	"Variété"	"PERDIN B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique"	"Vitis x interspécifique"
"http://sinfonia.vignevin.com/id/germplasm/accession.perdin_b_cl5003"	"vocabulary:Accession"	"Accession"	"PERDIN B Cl5003"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique"	"Vitis x interspécifique"
"http://sinfonia.vignevin.com/id/germplasm/variety.perlaut_b"	"vocabulary:Variety"	"Variété"	"PERLAUT B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.perlaut_b_cl502"	"vocabulary:Accession"	"Accession"	"PERLAUT B Cl502"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.perle_de_csaba_b"	"vocabulary:Variety"	"Variété"	"PERLE DE CSABA B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.perle_de_csaba_b_cl1121"	"vocabulary:Accession"	"Accession"	"PERLE DE CSABA B Cl1121"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.persan_n"	"vocabulary:Variety"	"Variété"	"PERSAN N"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.persan_n_cl1110"	"vocabulary:Accession"	"Accession"	"PERSAN N Cl1110"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.petit_courbu_b"	"vocabulary:Variety"	"Variété"	"PETIT COURBU B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_courbu_b_cl1062"	"vocabulary:Accession"	"Accession"	"PETIT COURBU B Cl1062"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_courbu_b_cl813"	"vocabulary:Accession"	"Accession"	"PETIT COURBU B Cl813"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_courbu_b_cl885"	"vocabulary:Accession"	"Accession"	"PETIT COURBU B Cl885"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.petit_manseng_b"	"vocabulary:Variety"	"Variété"	"PETIT MANSENG B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_manseng_b_cl1107"	"vocabulary:Accession"	"Accession"	"PETIT MANSENG B Cl1107"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_manseng_b_cl1113"	"vocabulary:Accession"	"Accession"	"PETIT MANSENG B Cl1113"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_manseng_b_cl440"	"vocabulary:Accession"	"Accession"	"PETIT MANSENG B Cl440"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_manseng_b_cl573"	"vocabulary:Accession"	"Accession"	"PETIT MANSENG B Cl573"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.petit_meslier_b"	"vocabulary:Variety"	"Variété"	"PETIT MESLIER B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_meslier_b_cl1088"	"vocabulary:Accession"	"Accession"	"PETIT MESLIER B Cl1088"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_meslier_b_cl1195"	"vocabulary:Accession"	"Accession"	"PETIT MESLIER B Cl1195"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.petit_verdot_n"	"vocabulary:Variety"	"Variété"	"PETIT VERDOT N"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_verdot_n_cl1058"	"vocabulary:Accession"	"Accession"	"PETIT VERDOT N Cl1058"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_verdot_n_cl1273"	"vocabulary:Accession"	"Accession"	"PETIT VERDOT N Cl1273"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_verdot_n_cl1274"	"vocabulary:Accession"	"Accession"	"PETIT VERDOT N Cl1274"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_verdot_n_cl400"	"vocabulary:Accession"	"Accession"	"PETIT VERDOT N Cl400"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.petite_sainte_marie_b"	"vocabulary:Variety"	"Variété"	"PETITE SAINTE MARIE B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.petite_sainte_marie_b_cl1299"	"vocabulary:Accession"	"Accession"	"PETITE SAINTE MARIE B Cl1299"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.picardan_b"	"vocabulary:Variety"	"Variété"	"PICARDAN B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.picardan_b_cl1183"	"vocabulary:Accession"	"Accession"	"PICARDAN B Cl1183"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.picarlat_n"	"vocabulary:Variety"	"Variété"	"PICARLAT N"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.picarlat_n_cl1229"	"vocabulary:Accession"	"Accession"	"PICARLAT N Cl1229"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.pineau_d'aunis_n"	"vocabulary:Variety"	"Variété"	"PINEAU D'AUNIS N"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pineau_d_aunis_n_cl235"	"vocabulary:Accession"	"Accession"	"PINEAU D'AUNIS N Cl235"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pineau_d_aunis_n_cl289"	"vocabulary:Accession"	"Accession"	"PINEAU D'AUNIS N Cl289"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.pinot_blanc_b"	"vocabulary:Variety"	"Variété"	"PINOT BLANC B"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_blanc_b_cl1294"	"vocabulary:Accession"	"Accession"	"PINOT BLANC B Cl1294"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_blanc_b_cl1295"	"vocabulary:Accession"	"Accession"	"PINOT BLANC B Cl1295"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_blanc_b_cl1296"	"vocabulary:Accession"	"Accession"	"PINOT BLANC B Cl1296"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_blanc_b_cl54"	"vocabulary:Accession"	"Accession"	"PINOT BLANC B Cl54"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_blanc_b_cl55"	"vocabulary:Accession"	"Accession"	"PINOT BLANC B Cl55"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.pinot_gris_g"	"vocabulary:Variety"	"Variété"	"PINOT GRIS G"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_gris_g_cl1237"	"vocabulary:Accession"	"Accession"	"PINOT GRIS G Cl1237"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_gris_g_cl1238"	"vocabulary:Accession"	"Accession"	"PINOT GRIS G Cl1238"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_gris_g_cl1329"	"vocabulary:Accession"	"Accession"	"PINOT GRIS G Cl1329"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_gris_g_cl1344"	"vocabulary:Accession"	"Accession"	"PINOT GRIS G Cl1344"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_gris_g_cl457"	"vocabulary:Accession"	"Accession"	"PINOT GRIS G Cl457"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_gris_g_cl52"	"vocabulary:Accession"	"Accession"	"PINOT GRIS G Cl52"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_gris_g_cl53"	"vocabulary:Accession"	"Accession"	"PINOT GRIS G Cl53"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/variety.pinot_noir_n"	"vocabulary:Variety"	"Variété"	"PINOT NOIR N"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl111"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl111"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl112"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl112"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl113"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl113"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl114"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl114"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl115"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl115"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl1184"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl1184"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl1185"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl1185"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl1196"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl1196"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl1197"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl1197"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl1306"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl1306"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl162"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl162"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl163"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl163"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl164"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl164"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl165"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl165"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl236"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl236"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl292"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl292"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl372"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl372"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl373"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl373"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl374"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl374"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl375"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl375"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl386"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl386"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl388"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl388"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl389"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl389"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl459"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl459"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl461"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl461"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl462"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl462"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl521"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl521"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl528"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl528"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl583"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl583"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl617"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl617"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl665"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl665"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl666"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl666"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl667"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl667"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl668"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl668"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl743"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl743"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl777"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl777"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl778"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl778"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl779"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl779"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl780"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl780"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl792"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl792"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl828"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl828"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl829"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl829"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl870"	"vocabulary:Accession"	"Accession"	"PINOT NOIR N Cl870"	"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera"	"Vitis vinifera subsp. vinifera"
