"uri"	"rdf_type"	"rdf_type_name"	"name"	"synonyms"	"code"	"production_year"	"description"	"species"	"species_name"	"variety"	"variety_name"	"accession"	"accession_name"	"institute"	"website"	"Sexe"
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur26"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur26"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur260"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur260"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur261"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur261"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur262"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur262"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur263"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur263"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur264"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur264"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur265"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur265"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur266"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur266"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur267"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur267"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur268"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur268"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur269"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur269"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur27"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur27"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur270"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur270"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur271"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur271"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur272"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur272"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur273"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur273"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur274"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur274"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur275"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur275"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur276"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur276"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur277"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur277"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur278"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur278"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur279"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur279"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur28"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur28"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur280"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur280"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur281"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur281"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur282"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur282"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur283"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur283"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur284"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur284"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur285"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur285"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur286"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur286"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur287"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur287"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur288"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur288"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur289"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur289"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur29"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur29"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur290"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur290"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur291"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur291"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur292"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur292"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur293"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur293"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur294"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur294"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur295"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur295"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur296"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur296"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur297"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur297"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur298"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur298"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur299"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur299"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur3"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur3"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur30"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur30"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur300"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur300"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur301"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur301"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur302"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur302"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur303"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur303"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur304"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur304"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur305"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur305"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur306"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur306"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur307"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur307"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur308"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur308"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur309"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur309"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur31"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur31"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur310"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur310"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur311"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur311"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur312"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur312"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur313"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur313"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur314"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur314"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur315"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur315"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur316"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur316"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur317"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur317"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur318"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur318"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur319"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur319"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur32"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur32"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur320"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur320"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur321"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur321"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur322"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur322"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur323"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur323"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur324"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur324"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur325"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur325"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur326"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur326"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur327"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur327"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur328"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur328"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur329"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur329"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur33"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur33"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur330"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur330"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur331"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur331"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur332"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur332"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur333"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur333"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur334"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur334"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur335"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur335"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
